,data_stock,price_stock,volume_stock
589,2022-03-08 22:50,83.2,400.0
590,2022-03-08 23:25,83.0,200.0
591,2022-03-08 23:30,83.0,1000.0
592,2022-03-08 23:35,83.0,407.0
593,2022-03-09 00:30,83.0,100.0
594,2022-03-09 00:35,83.15,120.0
595,2022-03-09 00:55,83.15,100.0
596,2022-03-09 01:00,83.0,400.0
597,2022-03-09 01:05,83.15,150.0
598,2022-03-09 01:25,83.15,200.0
599,2022-03-09 01:30,83.15,100.0
600,2022-03-09 01:35,83.15,1601.0
601,2022-03-09 01:40,83.3,200.0
602,2022-03-09 13:00,83.5,278.0
603,2022-03-09 13:15,83.3,650.0
604,2022-03-09 13:25,83.5,859.0
605,2022-03-09 13:35,83.99,122.0
606,2022-03-09 13:40,83.8,100.0
607,2022-03-09 14:00,83.9,1021.0
608,2022-03-09 14:10,83.99,1727.0
609,2022-03-09 14:20,84.0,310.0
610,2022-03-09 14:25,84.0,4000.0
611,2022-03-09 14:30,83.7,1000.0
612,2022-03-09 14:55,83.61,819.0
613,2022-03-09 15:05,83.59,1757.0
614,2022-03-09 15:10,83.53,1418.0
615,2022-03-09 15:15,83.2,200.0
616,2022-03-09 15:25,83.0,1554.0
617,2022-03-09 15:30,83.29,235208.0
618,2022-03-09 15:35,82.26,136127.0
619,2022-03-09 15:40,82.05,125159.0
620,2022-03-09 15:45,81.55,210824.0
621,2022-03-09 15:50,81.24,151494.0
622,2022-03-09 15:55,80.73,142260.0
623,2022-03-09 16:00,80.74,121533.0
624,2022-03-09 16:05,80.73,82660.0
625,2022-03-09 16:10,81.1981,68932.0
626,2022-03-09 16:15,81.825,94241.0
627,2022-03-09 16:20,81.465,86900.0
628,2022-03-09 16:25,81.175,59503.0
629,2022-03-09 16:30,80.92,42875.0
630,2022-03-09 16:35,80.93,72082.0
631,2022-03-09 16:40,80.79,54882.0
632,2022-03-09 16:45,80.77,65642.0
633,2022-03-09 16:50,80.83,68837.0
634,2022-03-09 16:55,80.99,39714.0
635,2022-03-09 17:00,81.37,49182.0
636,2022-03-09 17:05,81.2,81623.0
637,2022-03-09 17:10,81.12,126942.0
638,2022-03-09 17:15,81.3699,33323.0
639,2022-03-09 17:20,81.3,59382.0
640,2022-03-09 17:25,81.25,97212.0
641,2022-03-09 17:30,81.31,77101.0
642,2022-03-09 17:35,81.56,47975.0
643,2022-03-09 17:40,81.45,92191.0
644,2022-03-09 17:45,81.33,49763.0
645,2022-03-09 17:50,81.31,46524.0
646,2022-03-09 17:55,81.28,45029.0
647,2022-03-09 18:00,81.4,44744.0
648,2022-03-09 18:05,81.51,50705.0
649,2022-03-09 18:10,81.79,50346.0
650,2022-03-09 18:15,81.75,36848.0
651,2022-03-09 18:20,81.87,37071.0
652,2022-03-09 18:25,81.935,17951.0
653,2022-03-09 18:30,82.0,30400.0
654,2022-03-09 18:35,81.83,30957.0
655,2022-03-09 18:40,81.47,60430.0
656,2022-03-09 18:45,81.255,34081.0
657,2022-03-09 18:50,81.21,36697.0
658,2022-03-09 18:55,81.17,45993.0
659,2022-03-09 19:00,81.17,44656.0
660,2022-03-09 19:05,81.27,42141.0
661,2022-03-09 19:10,81.44,32611.0
662,2022-03-09 19:15,81.555,22170.0
663,2022-03-09 19:20,81.43,27238.0
664,2022-03-09 19:25,81.38,28264.0
665,2022-03-09 19:30,81.32,27689.0
666,2022-03-09 19:35,81.375,40157.0
667,2022-03-09 19:40,81.48,42752.0
668,2022-03-09 19:45,81.58,23570.0
669,2022-03-09 19:50,81.44,31481.0
670,2022-03-09 19:55,81.285,28484.0
671,2022-03-09 20:00,81.25,33058.0
672,2022-03-09 20:05,81.33,34409.0
673,2022-03-09 20:10,81.3083,27802.0
674,2022-03-09 20:15,81.47,54602.0
675,2022-03-09 20:20,81.465,37055.0
676,2022-03-09 20:25,81.38,65176.0
677,2022-03-09 20:30,81.42,33113.0
678,2022-03-09 20:35,81.57,24505.0
679,2022-03-09 20:40,81.66,25180.0
680,2022-03-09 20:45,81.74,22286.0
681,2022-03-09 20:50,81.74,21604.0
682,2022-03-09 20:55,81.63,23251.0
683,2022-03-09 21:00,81.69,31853.0
684,2022-03-09 21:05,81.73,39029.0
685,2022-03-09 21:10,81.77,60329.0
686,2022-03-09 21:15,81.86,46047.0
687,2022-03-09 21:20,81.8,39467.0
688,2022-03-09 21:25,81.8275,55803.0
689,2022-03-09 21:30,81.91,78854.0
690,2022-03-09 21:35,81.81,69165.0
691,2022-03-09 21:40,82.005,106992.0
692,2022-03-09 21:45,82.08,104906.0
693,2022-03-09 21:50,81.94,195370.0
694,2022-03-09 21:55,81.89,298544.0
695,2022-03-09 22:00,81.78,37675.0
696,2022-03-09 22:05,81.78,2422.0
697,2022-03-09 22:10,81.78,21856.0
698,2022-03-10 01:40,81.05,232.0
699,2022-03-10 01:45,81.75,100.0
700,2022-03-10 13:25,81.54,211.0
701,2022-03-10 13:55,81.81,1578.0
702,2022-03-10 14:00,81.5406,981.0
703,2022-03-10 14:10,81.78,103.0
704,2022-03-10 14:35,82.6,3000.0
705,2022-03-10 15:00,82.33,702.0
706,2022-03-10 15:25,81.47,2333.0
707,2022-03-10 15:30,81.69,180739.0
708,2022-03-10 15:35,82.09,66864.0
709,2022-03-10 15:40,82.62,55430.0
710,2022-03-10 15:45,83.09,164189.0
711,2022-03-10 15:50,83.47,53444.0
712,2022-03-10 15:55,83.76,62387.0
713,2022-03-10 16:00,83.64,72228.0
714,2022-03-10 16:05,83.74,30080.0
715,2022-03-10 16:10,83.89,34858.0
716,2022-03-10 16:15,83.66,58748.0
717,2022-03-10 16:20,83.71,39607.0
718,2022-03-10 16:25,84.01,50441.0
719,2022-03-10 16:30,84.12,71015.0
720,2022-03-10 16:35,83.91,47467.0
721,2022-03-10 16:40,83.82,33748.0
722,2022-03-10 16:45,83.49,39056.0
723,2022-03-10 16:50,83.33,37157.0
724,2022-03-10 16:55,83.28,41636.0
725,2022-03-10 17:00,83.225,30562.0
726,2022-03-10 17:05,83.21,24478.0
727,2022-03-10 17:10,83.26,27702.0
728,2022-03-10 17:15,83.12,37074.0
729,2022-03-10 17:20,82.8901,31236.0
730,2022-03-10 17:25,82.8,21143.0
731,2022-03-10 17:30,82.81,20067.0
732,2022-03-10 17:35,82.89,14951.0
733,2022-03-10 17:40,82.75,27347.0
734,2022-03-10 17:45,83.05,18501.0
735,2022-03-10 17:50,83.13,18019.0
736,2022-03-10 17:55,83.18,39403.0
737,2022-03-10 18:00,83.19,24058.0
738,2022-03-10 18:05,83.32,14590.0
739,2022-03-10 18:10,83.21,13283.0
740,2022-03-10 18:15,83.2,15777.0
741,2022-03-10 18:20,83.21,20411.0
742,2022-03-10 18:25,83.44,12813.0
743,2022-03-10 18:30,83.5267,27627.0
744,2022-03-10 18:35,83.46,18129.0
745,2022-03-10 18:40,83.39,13767.0
746,2022-03-10 18:45,83.19,20427.0
747,2022-03-10 18:50,83.03,23809.0
748,2022-03-10 18:55,83.2876,18611.0
749,2022-03-10 19:00,83.3056,13561.0
750,2022-03-10 19:05,83.25,14354.0
751,2022-03-10 19:10,83.35,17644.0
752,2022-03-10 19:15,83.53,21866.0
753,2022-03-10 19:20,83.64,23510.0
754,2022-03-10 19:25,83.56,21980.0
755,2022-03-10 19:30,83.67,19728.0
756,2022-03-10 19:35,83.6,17868.0
757,2022-03-10 19:40,83.57,11043.0
758,2022-03-10 19:45,83.67,15970.0
759,2022-03-10 19:50,83.7997,18997.0
760,2022-03-10 19:55,83.7922,22334.0
761,2022-03-10 20:00,83.85,24634.0
762,2022-03-10 20:05,83.94,25025.0
763,2022-03-10 20:10,83.8,17993.0
764,2022-03-10 20:15,83.81,17929.0
765,2022-03-10 20:20,83.89,23421.0
766,2022-03-10 20:25,83.85,66009.0
767,2022-03-10 20:30,83.82,24824.0
768,2022-03-10 20:35,83.78,21988.0
769,2022-03-10 20:40,83.845,22817.0
770,2022-03-10 20:45,83.855,46722.0
771,2022-03-10 20:50,83.93,35206.0
772,2022-03-10 20:55,83.84,28114.0
773,2022-03-10 21:00,83.93,34747.0
774,2022-03-10 21:05,83.94,25492.0
775,2022-03-10 21:10,83.8694,20812.0
776,2022-03-10 21:15,83.91,24289.0
777,2022-03-10 21:20,83.93,40780.0
778,2022-03-10 21:25,84.02,46691.0
779,2022-03-10 21:30,84.22,51883.0
780,2022-03-10 21:35,84.2,64306.0
781,2022-03-10 21:40,84.18,71288.0
782,2022-03-10 21:45,84.1,76323.0
783,2022-03-10 21:50,84.22,107305.0
784,2022-03-10 21:55,84.39,240759.0
785,2022-03-10 22:00,84.31,14829.0
786,2022-03-10 22:10,84.31,3009.0
787,2022-03-10 22:25,84.3,500.0
788,2022-03-10 23:20,84.6441,510.0
789,2022-03-10 23:25,84.6441,1100.0
790,2022-03-11 00:10,84.69,408.0
791,2022-03-11 00:40,84.6999,230.0
792,2022-03-11 01:40,84.69,260.0
793,2022-03-11 01:50,84.61,275.0
794,2022-03-11 11:40,84.75,751.0
795,2022-03-11 11:50,84.98,1250.0
796,2022-03-11 12:25,84.99,151.0
797,2022-03-11 13:10,84.62,364.0
798,2022-03-11 13:20,84.61,109.0
799,2022-03-11 13:30,84.75,1281.0
800,2022-03-11 13:55,85.02,148.0
801,2022-03-11 14:00,84.62,3018.0
802,2022-03-11 14:05,84.97,106.0
803,2022-03-11 14:15,84.62,100.0
804,2022-03-11 14:20,84.98,263.0
805,2022-03-11 14:25,84.98,968.0
806,2022-03-11 14:30,84.98,4144.0
807,2022-03-11 14:40,84.98,100.0
808,2022-03-11 14:50,84.98,100.0
809,2022-03-11 15:05,84.7,100.0
810,2022-03-11 15:10,84.5,200.0
811,2022-03-11 15:20,84.4,1011.0
812,2022-03-11 15:30,84.88,110031.0
813,2022-03-11 15:35,84.8,41728.0
814,2022-03-11 15:40,85.14,68603.0
815,2022-03-11 15:45,84.87,46567.0
816,2022-03-11 15:50,84.74,42572.0
817,2022-03-11 15:55,84.79,33097.0
818,2022-03-11 16:00,84.59,91372.0
819,2022-03-11 16:05,83.92,46702.0
820,2022-03-11 16:10,83.71,33675.0
821,2022-03-11 16:15,83.93,38266.0
822,2022-03-11 16:20,84.0399,31167.0
823,2022-03-11 16:25,83.79,34444.0
824,2022-03-11 16:30,83.88,17121.0
825,2022-03-11 16:35,83.9,16708.0
826,2022-03-11 16:40,83.95,14509.0
827,2022-03-11 16:45,83.78,22980.0
828,2022-03-11 16:50,83.97,48862.0
829,2022-03-11 16:55,84.155,21591.0
830,2022-03-11 17:00,84.2,23909.0
831,2022-03-11 17:05,84.27,14980.0
832,2022-03-11 17:10,84.19,16487.0
833,2022-03-11 17:15,84.18,17136.0
834,2022-03-11 17:20,84.27,18834.0
835,2022-03-11 17:25,84.32,18710.0
836,2022-03-11 17:30,84.3,19638.0
837,2022-03-11 17:35,84.17,16125.0
838,2022-03-11 17:40,84.28,24383.0
839,2022-03-11 17:45,84.3,14995.0
840,2022-03-11 17:50,84.36,31129.0
841,2022-03-11 17:55,84.53,20881.0
842,2022-03-11 18:00,84.35,35467.0
843,2022-03-11 18:05,84.3,18700.0
844,2022-03-11 18:10,84.11,14929.0
845,2022-03-11 18:15,84.18,24773.0
846,2022-03-11 18:20,84.33,36745.0
847,2022-03-11 18:25,84.36,18817.0
848,2022-03-11 18:30,84.09,17609.0
849,2022-03-11 18:35,84.2,24149.0
850,2022-03-11 18:40,84.18,13682.0
851,2022-03-11 18:45,84.21,23866.0
852,2022-03-11 18:50,84.3,16639.0
853,2022-03-11 18:55,84.25,19243.0
854,2022-03-11 19:00,84.245,19382.0
855,2022-03-11 19:05,84.34,18371.0
856,2022-03-11 19:10,84.36,14846.0
857,2022-03-11 19:15,84.42,18683.0
858,2022-03-11 19:20,84.5982,22189.0
859,2022-03-11 19:25,84.58,22461.0
860,2022-03-11 19:30,84.66,22395.0
861,2022-03-11 19:35,84.68,19800.0
862,2022-03-11 19:40,84.76,19122.0
863,2022-03-11 19:45,84.71,22833.0
864,2022-03-11 19:50,84.7512,50023.0
865,2022-03-11 19:55,84.55,31902.0
866,2022-03-11 20:00,84.56,23475.0
867,2022-03-11 20:05,84.67,24864.0
868,2022-03-11 20:10,84.52,24244.0
869,2022-03-11 20:15,84.4,21665.0
870,2022-03-11 20:20,84.48,14703.0
871,2022-03-11 20:25,84.46,19963.0
872,2022-03-11 20:30,84.6,26054.0
873,2022-03-11 20:35,84.58,15675.0
874,2022-03-11 20:40,84.445,16203.0
875,2022-03-11 20:45,84.38,15225.0
876,2022-03-11 20:50,84.39,22625.0
877,2022-03-11 20:55,84.32,20073.0
878,2022-03-11 21:00,84.36,16105.0
879,2022-03-11 21:05,84.26,22806.0
880,2022-03-11 21:10,84.24,18682.0
881,2022-03-11 21:15,84.245,30675.0
882,2022-03-11 21:20,84.27,39367.0
883,2022-03-11 21:25,84.25,32442.0
884,2022-03-11 21:30,84.16,45137.0
885,2022-03-11 21:35,84.125,40814.0
886,2022-03-11 21:40,83.94,37932.0
887,2022-03-11 21:45,83.89,96585.0
888,2022-03-11 21:50,83.83,211434.0
889,2022-03-11 21:55,83.74,245123.0
890,2022-03-11 22:00,83.6,32959.0
891,2022-03-11 22:05,83.65,3178.0
892,2022-03-11 22:10,83.3634,100.0
893,2022-03-14 10:45,87.76,120.0
894,2022-03-14 12:00,84.0,769.0
895,2022-03-14 12:50,84.95,300.0
896,2022-03-14 13:00,84.0,564.0
897,2022-03-14 13:30,84.6823,100.0
898,2022-03-14 13:45,84.48,521.0
899,2022-03-14 13:55,84.35,151.0
900,2022-03-14 14:25,84.48,2665.0
901,2022-03-14 14:30,84.0,141517.0
902,2022-03-14 14:35,82.9303,47103.0
903,2022-03-14 14:40,82.41,84278.0
904,2022-03-14 14:45,81.93,49712.0
905,2022-03-14 14:50,81.4,54775.0
906,2022-03-14 14:55,81.66,57167.0
907,2022-03-14 15:00,81.62,42922.0
908,2022-03-14 15:05,81.44,54753.0
909,2022-03-14 15:10,81.7,35427.0
910,2022-03-14 15:15,81.8,45031.0
911,2022-03-14 15:20,81.96,106266.0
912,2022-03-14 15:25,82.51,43047.0
913,2022-03-14 15:30,82.535,31432.0
914,2022-03-14 15:35,82.65,28374.0
915,2022-03-14 15:40,82.64,33464.0
916,2022-03-14 15:45,83.025,34957.0
917,2022-03-14 15:50,83.17,31605.0
918,2022-03-14 15:55,83.265,28311.0
919,2022-03-14 16:00,83.35,29932.0
920,2022-03-14 16:05,83.2801,28077.0
921,2022-03-14 16:10,83.51,39633.0
922,2022-03-14 16:15,83.71,22432.0
923,2022-03-14 16:20,83.75,21485.0
924,2022-03-14 16:25,83.74,23304.0
925,2022-03-14 16:30,83.77,31322.0
926,2022-03-14 16:35,83.7,35706.0
927,2022-03-14 16:40,83.56,45364.0
928,2022-03-14 16:45,83.365,25235.0
929,2022-03-14 16:50,83.23,22884.0
930,2022-03-14 16:55,83.33,21385.0
931,2022-03-14 17:00,83.515,21086.0
932,2022-03-14 17:05,83.17,37208.0
933,2022-03-14 17:10,83.135,45625.0
934,2022-03-14 17:15,82.9,54004.0
935,2022-03-14 17:20,82.97,19109.0
936,2022-03-14 17:25,83.02,32008.0
937,2022-03-14 17:30,83.05,83274.0
938,2022-03-14 17:35,82.97,44259.0
939,2022-03-14 17:40,82.98,59366.0
940,2022-03-14 17:45,82.815,61320.0
941,2022-03-14 17:50,82.98,32906.0
942,2022-03-14 17:55,82.68,39937.0
943,2022-03-14 18:00,82.73,30003.0
944,2022-03-14 18:05,82.55,17452.0
945,2022-03-14 18:10,82.68,24586.0
946,2022-03-14 18:15,82.705,27150.0
947,2022-03-14 18:20,82.74,45197.0
948,2022-03-14 18:25,82.605,26466.0
949,2022-03-14 18:30,82.51,48971.0
950,2022-03-14 18:35,82.45,69766.0
951,2022-03-14 18:40,82.44,17750.0
952,2022-03-14 18:45,82.35,35867.0
953,2022-03-14 18:50,82.28,21386.0
954,2022-03-14 18:55,82.38,22799.0
955,2022-03-14 19:00,82.37,44665.0
956,2022-03-14 19:05,82.38,64486.0
957,2022-03-14 19:10,82.44,28733.0
958,2022-03-14 19:15,82.35,12775.0
959,2022-03-14 19:20,82.4095,30055.0
960,2022-03-14 19:25,82.31,15185.0
961,2022-03-14 19:30,82.09,22859.0
962,2022-03-14 19:35,81.86,38036.0
963,2022-03-14 19:40,81.96,15823.0
964,2022-03-14 19:45,82.03,11283.0
965,2022-03-14 19:50,81.89,22190.0
966,2022-03-14 19:55,81.92,16759.0
967,2022-03-14 20:00,81.99,20779.0
968,2022-03-14 20:05,82.05,13801.0
969,2022-03-14 20:10,81.88,15469.0
970,2022-03-14 20:15,82.1,23548.0
971,2022-03-14 20:20,82.22,18780.0
972,2022-03-14 20:25,82.3,24253.0
973,2022-03-14 20:30,82.28,35864.0
974,2022-03-14 20:35,82.31,54546.0
975,2022-03-14 20:40,82.37,83704.0
976,2022-03-14 20:45,82.47,62354.0
977,2022-03-14 20:50,82.39,94221.0
978,2022-03-14 20:55,82.43,174954.0
979,2022-03-14 21:00,82.57,54974.0
980,2022-03-14 21:05,82.41,100.0
981,2022-03-14 21:40,82.57,141.0
982,2022-03-14 22:15,82.4165,1000.0
983,2022-03-14 22:30,82.54,356.0
984,2022-03-15 12:35,82.7,514.0
985,2022-03-15 13:25,82.57,344.0
986,2022-03-15 13:35,82.56,358.0
987,2022-03-15 14:25,82.54,201.0
988,2022-03-15 14:30,82.53,126655.0
989,2022-03-15 14:35,82.38,41682.0
990,2022-03-15 14:40,82.67,38035.0
991,2022-03-15 14:45,82.15,66942.0
992,2022-03-15 14:50,82.14,34927.0
993,2022-03-15 14:55,81.7004,30996.0
994,2022-03-15 15:00,81.9175,45828.0
995,2022-03-15 15:05,82.005,22681.0
996,2022-03-15 15:10,81.53,25899.0
997,2022-03-15 15:15,81.86,19377.0
998,2022-03-15 15:20,81.83,19073.0
999,2022-03-15 15:25,81.9935,48036.0
1000,2022-03-15 15:30,82.16,31805.0
1001,2022-03-15 15:35,82.3501,25975.0
1002,2022-03-15 15:40,82.14,58474.0
1003,2022-03-15 15:45,81.93,41682.0
1004,2022-03-15 15:50,81.71,33394.0
1005,2022-03-15 15:55,81.6715,25348.0
1006,2022-03-15 16:00,81.71,27431.0
1007,2022-03-15 16:05,81.83,18841.0
1008,2022-03-15 16:10,81.93,28359.0
1009,2022-03-15 16:15,81.84,21491.0
1010,2022-03-15 16:20,81.92,17287.0
1011,2022-03-15 16:25,82.0473,16923.0
1012,2022-03-15 16:30,82.21,15892.0
1013,2022-03-15 16:35,82.2,21285.0
1014,2022-03-15 16:40,82.27,24674.0
1015,2022-03-15 16:45,82.517,18313.0
1016,2022-03-15 16:50,82.64,22505.0
1017,2022-03-15 16:55,82.47,40231.0
1018,2022-03-15 17:00,82.45,19276.0
1019,2022-03-15 17:05,82.4,17510.0
1020,2022-03-15 17:10,82.62,45048.0
1021,2022-03-15 17:15,82.41,50853.0
1022,2022-03-15 17:20,82.64,26494.0
1023,2022-03-15 17:25,82.8158,23029.0
1024,2022-03-15 17:30,82.9273,28779.0
1025,2022-03-15 17:35,82.79,13578.0
1026,2022-03-15 17:40,82.84,76604.0
1027,2022-03-15 17:45,82.64,20717.0
1028,2022-03-15 17:50,82.58,16369.0
1029,2022-03-15 17:55,82.51,16521.0
1030,2022-03-15 18:00,82.64,33538.0
1031,2022-03-15 18:05,82.67,16559.0
1032,2022-03-15 18:10,82.48,32600.0
1033,2022-03-15 18:15,82.52,14137.0
1034,2022-03-15 18:20,82.48,19729.0
1035,2022-03-15 18:25,82.52,23790.0
1036,2022-03-15 18:30,82.385,14260.0
1037,2022-03-15 18:35,82.26,15797.0
1038,2022-03-15 18:40,82.2154,17984.0
1039,2022-03-15 18:45,82.5,9690.0
1040,2022-03-15 18:50,82.63,14505.0
1041,2022-03-15 18:55,82.67,12297.0
1042,2022-03-15 19:00,82.69,18652.0
1043,2022-03-15 19:05,82.55,25099.0
1044,2022-03-15 19:10,82.665,18214.0
1045,2022-03-15 19:15,82.64,20122.0
1046,2022-03-15 19:20,82.59,19244.0
1047,2022-03-15 19:25,82.65,15399.0
1048,2022-03-15 19:30,82.63,26519.0
1049,2022-03-15 19:35,82.85,16907.0
1050,2022-03-15 19:40,82.785,19253.0
1051,2022-03-15 19:45,82.8,16210.0
1052,2022-03-15 19:50,82.94,17726.0
1053,2022-03-15 19:55,82.98,35113.0
1054,2022-03-15 20:00,83.11,51895.0
1055,2022-03-15 20:05,83.27,41025.0
1056,2022-03-15 20:10,83.24,18556.0
1057,2022-03-15 20:15,83.23,20664.0
1058,2022-03-15 20:20,83.255,19707.0
1059,2022-03-15 20:25,83.265,16805.0
1060,2022-03-15 20:30,83.15,35777.0
1061,2022-03-15 20:35,83.03,42186.0
1062,2022-03-15 20:40,83.09,57261.0
1063,2022-03-15 20:45,83.06,84308.0
1064,2022-03-15 20:50,83.01,132548.0
1065,2022-03-15 20:55,82.87,382989.0
1066,2022-03-15 21:00,82.81,51562.0
1067,2022-03-15 21:05,82.42,150.0
1068,2022-03-15 21:10,82.81,660.0
1069,2022-03-16 10:25,82.9,200.0
1070,2022-03-16 13:45,83.67,123.0
1071,2022-03-16 14:15,83.7,100.0
1072,2022-03-16 14:20,83.6,250.0
1073,2022-03-16 14:25,83.26,1245.0
1074,2022-03-16 14:30,82.9,119179.0
1075,2022-03-16 14:35,82.46,51310.0
1076,2022-03-16 14:40,82.3535,61654.0
1077,2022-03-16 14:45,82.11,88042.0
1078,2022-03-16 14:50,81.8728,46306.0
1079,2022-03-16 14:55,81.75,56163.0
1080,2022-03-16 15:00,82.07,65176.0
1081,2022-03-16 15:05,82.05,29115.0
1082,2022-03-16 15:10,81.905,41175.0
1083,2022-03-16 15:15,82.42,75966.0
1084,2022-03-16 15:20,82.59,82341.0
1085,2022-03-16 15:25,82.195,63899.0
1086,2022-03-16 15:30,81.785,49205.0
1087,2022-03-16 15:35,81.65,72405.0
1088,2022-03-16 15:40,81.27,113431.0
1089,2022-03-16 15:45,80.92,97433.0
1090,2022-03-16 15:50,80.695,162208.0
1091,2022-03-16 15:55,80.32,94974.0
1092,2022-03-16 16:00,81.05,44792.0
1093,2022-03-16 16:05,81.2,39364.0
1094,2022-03-16 16:10,81.29,31418.0
1095,2022-03-16 16:15,81.4,63595.0
1096,2022-03-16 16:20,81.04,54250.0
1097,2022-03-16 16:25,80.93,47734.0
1098,2022-03-16 16:30,80.89,46803.0
1099,2022-03-16 16:35,80.9,71408.0
1100,2022-03-16 16:40,81.18,25616.0
1101,2022-03-16 16:45,80.9416,24879.0
1102,2022-03-16 16:50,81.0789,22654.0
1103,2022-03-16 16:55,81.05,19832.0
1104,2022-03-16 17:00,81.13,29513.0
1105,2022-03-16 17:05,81.205,22341.0
1106,2022-03-16 17:10,81.2,17766.0
1107,2022-03-16 17:15,81.25,20255.0
1108,2022-03-16 17:20,81.12,19425.0
1109,2022-03-16 17:25,80.88,34730.0
1110,2022-03-16 17:30,80.85,43057.0
1111,2022-03-16 17:35,81.15,19307.0
1112,2022-03-16 17:40,81.05,28849.0
1113,2022-03-16 17:45,80.92,21309.0
1114,2022-03-16 17:50,80.77,15344.0
1115,2022-03-16 17:55,80.83,31916.0
1116,2022-03-16 18:00,80.9774,67255.0
1117,2022-03-16 18:05,80.93,25830.0
1118,2022-03-16 18:10,80.84,18126.0
1119,2022-03-16 18:15,80.74,20485.0
1120,2022-03-16 18:20,80.79,17968.0
1121,2022-03-16 18:25,80.9,20962.0
1122,2022-03-16 18:30,80.7846,25626.0
1123,2022-03-16 18:35,80.75,13048.0
1124,2022-03-16 18:40,80.7,21647.0
1125,2022-03-16 18:45,80.66,16102.0
1126,2022-03-16 18:50,80.58,59898.0
1127,2022-03-16 18:55,80.59,31528.0
1128,2022-03-16 19:00,80.58,35348.0
1129,2022-03-16 19:05,80.53,35733.0
1130,2022-03-16 19:10,80.28,81169.0
1131,2022-03-16 19:15,80.405,44679.0
1132,2022-03-16 19:20,80.495,29806.0
1133,2022-03-16 19:25,80.34,83260.0
1134,2022-03-16 19:30,80.37,56426.0
1135,2022-03-16 19:35,80.17,78578.0
1136,2022-03-16 19:40,80.57,154908.0
1137,2022-03-16 19:45,80.94,63471.0
1138,2022-03-16 19:50,81.07,44864.0
1139,2022-03-16 19:55,81.18,44074.0
1140,2022-03-16 20:00,80.81,38988.0
1141,2022-03-16 20:05,80.74,51881.0
1142,2022-03-16 20:10,80.62,47281.0
1143,2022-03-16 20:15,80.57,48184.0
1144,2022-03-16 20:20,80.66,52340.0
1145,2022-03-16 20:25,80.705,84108.0
1146,2022-03-16 20:30,80.74,75887.0
1147,2022-03-16 20:35,80.68,59789.0
1148,2022-03-16 20:40,80.84,76806.0
1149,2022-03-16 20:45,80.81,100654.0
1150,2022-03-16 20:50,81.16,100127.0
1151,2022-03-16 20:55,81.21,270806.0
1152,2022-03-16 21:00,81.45,200907.0
1153,2022-03-16 21:15,81.6,604.0
1154,2022-03-16 21:25,81.48,145.0
1155,2022-03-16 21:35,81.48,201.0
1156,2022-03-16 21:50,81.48,213.0
1157,2022-03-16 22:10,81.48,208.0
1158,2022-03-16 22:25,81.4,483.0
1159,2022-03-16 22:50,81.46,2536.0
1160,2022-03-17 00:25,81.5,239.0
1161,2022-03-17 13:25,81.5,21567.0
1162,2022-03-17 13:55,81.85,101.0
1163,2022-03-17 14:05,81.6,544.0
1164,2022-03-17 14:20,81.6,2100.0
1165,2022-03-17 14:25,81.81,1432.0
1166,2022-03-17 14:30,81.76,113874.0
1167,2022-03-17 14:35,82.27,69154.0
1168,2022-03-17 14:40,82.34,59957.0
1169,2022-03-17 14:45,82.59,45079.0
