,data_stock,price_stock,volume_stock
1170,2022-03-17 14:50,82.9,21588.0
1171,2022-03-17 14:55,82.53,51861.0
1172,2022-03-17 15:00,82.6,58509.0
1173,2022-03-17 15:05,82.39,148595.0
1174,2022-03-17 15:10,82.58,46380.0
1175,2022-03-17 15:15,82.84,55496.0
1176,2022-03-17 15:20,83.135,36423.0
1177,2022-03-17 15:25,83.29,42277.0
1178,2022-03-17 15:30,83.195,48020.0
1179,2022-03-17 15:35,83.17,34609.0
1180,2022-03-17 15:40,83.065,61017.0
1181,2022-03-17 15:45,83.02,58479.0
1182,2022-03-17 15:50,82.94,31695.0
1183,2022-03-17 15:55,82.99,35042.0
1184,2022-03-17 16:00,82.9,54124.0
1185,2022-03-17 16:05,83.05,28539.0
1186,2022-03-17 16:10,82.94,27597.0
1187,2022-03-17 16:15,82.89,33741.0
1188,2022-03-17 16:20,82.92,23058.0
1189,2022-03-17 16:25,83.03,24879.0
1190,2022-03-17 16:30,83.08,50185.0
1191,2022-03-17 16:35,82.91,31179.0
1192,2022-03-17 16:40,83.08,27944.0
1193,2022-03-17 16:45,83.06,18794.0
1194,2022-03-17 16:50,83.175,40457.0
1195,2022-03-17 16:55,83.27,26414.0
1196,2022-03-17 17:00,83.37,82826.0
1197,2022-03-17 17:05,83.26,21340.0
1198,2022-03-17 17:10,83.31,48028.0
1199,2022-03-17 17:15,83.26,22525.0
1200,2022-03-17 17:20,83.27,25694.0
1201,2022-03-17 17:25,83.41,22053.0
1202,2022-03-17 17:30,83.39,20530.0
1203,2022-03-17 17:35,83.36,20250.0
1204,2022-03-17 17:40,83.38,27430.0
1205,2022-03-17 17:45,83.2,22682.0
1206,2022-03-17 17:50,83.1604,15840.0
1207,2022-03-17 17:55,83.3,20736.0
1208,2022-03-17 18:00,83.26,19918.0
1209,2022-03-17 18:05,83.24,21290.0
1210,2022-03-17 18:10,83.29,18072.0
1211,2022-03-17 18:15,83.335,16966.0
1212,2022-03-17 18:20,83.35,17052.0
1213,2022-03-17 18:25,83.33,25666.0
1214,2022-03-17 18:30,83.395,15469.0
1215,2022-03-17 18:35,83.36,39387.0
1216,2022-03-17 18:40,83.4399,32135.0
1217,2022-03-17 18:45,83.23,18452.0
1218,2022-03-17 18:50,83.25,16411.0
1219,2022-03-17 18:55,83.29,20307.0
1220,2022-03-17 19:00,83.24,20119.0
1221,2022-03-17 19:05,83.38,33806.0
1222,2022-03-17 19:10,83.51,23081.0
1223,2022-03-17 19:15,83.42,23950.0
1224,2022-03-17 19:20,83.38,15844.0
1225,2022-03-17 19:25,83.3695,21614.0
1226,2022-03-17 19:30,83.42,32905.0
1227,2022-03-17 19:35,83.345,18792.0
1228,2022-03-17 19:40,83.365,20153.0
1229,2022-03-17 19:45,83.37,33716.0
1230,2022-03-17 19:50,83.55,33740.0
1231,2022-03-17 19:55,83.49,27284.0
1232,2022-03-17 20:00,83.49,23347.0
1233,2022-03-17 20:05,83.53,28801.0
1234,2022-03-17 20:10,83.52,42067.0
1235,2022-03-17 20:15,83.485,27836.0
1236,2022-03-17 20:20,83.46,30505.0
1237,2022-03-17 20:25,83.49,22372.0
1238,2022-03-17 20:30,83.46,50646.0
1239,2022-03-17 20:35,83.405,35953.0
1240,2022-03-17 20:40,83.49,48691.0
1241,2022-03-17 20:45,83.53,56145.0
1242,2022-03-17 20:50,83.61,142887.0
1243,2022-03-17 20:55,83.7,246897.0
1244,2022-03-17 21:00,83.78,61195.0
1245,2022-03-17 21:30,83.86,282.0
1246,2022-03-17 21:40,84.5,100.0
1247,2022-03-17 21:45,83.36,103.0
1248,2022-03-17 22:55,83.73,200.0
1249,2022-03-17 23:20,83.8,600.0
1250,2022-03-18 13:00,83.02,574.0
1251,2022-03-18 13:55,83.8,239.0
1252,2022-03-18 14:25,83.62,885.0
1253,2022-03-18 14:30,83.71,535420.0
1254,2022-03-18 14:35,83.32,40128.0
1255,2022-03-18 14:40,83.385,23659.0
1256,2022-03-18 14:45,83.33,39091.0
1257,2022-03-18 14:50,83.21,29806.0
1258,2022-03-18 14:55,83.22,42887.0
1259,2022-03-18 15:00,83.06,96754.0
1260,2022-03-18 15:05,82.95,51997.0
1261,2022-03-18 15:10,83.25,45331.0
1262,2022-03-18 15:15,82.745,69072.0
1263,2022-03-18 15:20,82.34,62606.0
1264,2022-03-18 15:25,82.38,68369.0
1265,2022-03-18 15:30,82.74,26095.0
1266,2022-03-18 15:35,83.0391,27876.0
1267,2022-03-18 15:40,82.94,20453.0
1268,2022-03-18 15:45,83.11,21728.0
1269,2022-03-18 15:50,83.09,27500.0
1270,2022-03-18 15:55,83.03,54098.0
1271,2022-03-18 16:00,83.1,32721.0
1272,2022-03-18 16:05,83.11,12396.0
1273,2022-03-18 16:10,83.1,53053.0
1274,2022-03-18 16:15,83.118,23315.0
1275,2022-03-18 16:20,83.11,73543.0
1276,2022-03-18 16:25,83.17,10026.0
1277,2022-03-18 16:30,83.3,16515.0
1278,2022-03-18 16:35,83.33,28183.0
1279,2022-03-18 16:40,83.2,10199.0
1280,2022-03-18 16:45,83.24,22523.0
1281,2022-03-18 16:50,83.29,22591.0
1282,2022-03-18 16:55,83.14,18995.0
1283,2022-03-18 17:00,83.24,17756.0
1284,2022-03-18 17:05,83.27,30901.0
1285,2022-03-18 17:10,83.35,13794.0
1286,2022-03-18 17:15,83.405,13383.0
1287,2022-03-18 17:20,83.32,14841.0
1288,2022-03-18 17:25,83.32,10792.0
1289,2022-03-18 17:30,83.34,29637.0
1290,2022-03-18 17:35,83.39,9593.0
1291,2022-03-18 17:40,83.32,20138.0
1292,2022-03-18 17:45,83.3956,14635.0
1293,2022-03-18 17:50,83.33,21682.0
1294,2022-03-18 17:55,83.33,17153.0
1295,2022-03-18 18:00,83.35,22979.0
1296,2022-03-18 18:05,83.17,29383.0
1297,2022-03-18 18:10,83.3,23304.0
1298,2022-03-18 18:15,83.43,13677.0
1299,2022-03-18 18:20,83.49,12992.0
1300,2022-03-18 18:25,83.45,12363.0
1301,2022-03-18 18:30,83.5,25512.0
1302,2022-03-18 18:35,83.52,13295.0
1303,2022-03-18 18:40,83.46,20797.0
1304,2022-03-18 18:45,83.45,18122.0
1305,2022-03-18 18:50,83.46,27139.0
1306,2022-03-18 18:55,83.445,50086.0
1307,2022-03-18 19:00,83.26,29959.0
1308,2022-03-18 19:05,83.285,38076.0
1309,2022-03-18 19:10,83.3,14784.0
1310,2022-03-18 19:15,83.28,17187.0
1311,2022-03-18 19:20,83.36,17669.0
1312,2022-03-18 19:25,83.44,44242.0
1313,2022-03-18 19:30,83.415,22097.0
1314,2022-03-18 19:35,83.42,23673.0
1315,2022-03-18 19:40,83.469,34186.0
1316,2022-03-18 19:45,83.445,23818.0
1317,2022-03-18 19:50,83.49,30599.0
1318,2022-03-18 19:55,83.5,60003.0
1319,2022-03-18 20:00,83.4,33098.0
1320,2022-03-18 20:05,83.44,23833.0
1321,2022-03-18 20:10,83.451,40845.0
1322,2022-03-18 20:15,83.57,23199.0
1323,2022-03-18 20:20,83.6183,85977.0
1324,2022-03-18 20:25,83.74,38681.0
1325,2022-03-18 20:30,83.74,51039.0
1326,2022-03-18 20:35,83.755,65919.0
1327,2022-03-18 20:40,83.73,80175.0
1328,2022-03-18 20:45,83.86,90479.0
1329,2022-03-18 20:50,83.85,162786.0
1330,2022-03-18 20:55,83.96,321228.0
1331,2022-03-18 21:00,83.98,959615.0
1332,2022-03-18 21:05,83.98,78091.0
1333,2022-03-18 21:25,83.98,90100.0
1334,2022-03-18 21:45,84.11,398.0
1335,2022-03-19 00:50,83.79,200.0
1336,2022-03-21 12:00,84.5,1227.0
1337,2022-03-21 12:40,84.99,1378.0
1338,2022-03-21 12:45,85.09,2054.0
1339,2022-03-21 13:05,85.28,1123.0
1340,2022-03-21 13:30,84.5,2492.0
1341,2022-03-21 14:20,85.05,301.0
1342,2022-03-21 14:25,85.17,2679.0
1343,2022-03-21 14:30,85.33,200772.0
1344,2022-03-21 14:35,86.36,124445.0
1345,2022-03-21 14:40,86.45,72055.0
1346,2022-03-21 14:45,86.36,86103.0
1347,2022-03-21 14:50,86.85,131114.0
1348,2022-03-21 14:55,87.13,72164.0
1349,2022-03-21 15:00,86.89,74852.0
1350,2022-03-21 15:05,87.25,61424.0
1351,2022-03-21 15:10,87.45,136015.0
1352,2022-03-21 15:15,87.28,37382.0
1353,2022-03-21 15:20,86.92,77212.0
1354,2022-03-21 15:25,86.47,72147.0
1355,2022-03-21 15:30,86.28,72817.0
1356,2022-03-21 15:35,86.06,89065.0
1357,2022-03-21 15:40,86.18,57661.0
1358,2022-03-21 15:45,86.1,44678.0
1359,2022-03-21 15:50,86.0,41448.0
1360,2022-03-21 15:55,86.155,49825.0
1361,2022-03-21 16:00,86.14,33169.0
1362,2022-03-21 16:05,86.475,27838.0
1363,2022-03-21 16:10,86.31,39678.0
1364,2022-03-21 16:15,86.18,78814.0
1365,2022-03-21 16:20,86.24,31265.0
1366,2022-03-21 16:25,86.19,79083.0
1367,2022-03-21 16:30,86.13,67703.0
1368,2022-03-21 16:35,86.39,50988.0
1369,2022-03-21 16:40,86.5405,35152.0
1370,2022-03-21 16:45,86.451,26448.0
1371,2022-03-21 16:50,86.51,28973.0
1372,2022-03-21 16:55,86.55,21303.0
1373,2022-03-21 17:00,86.62,36390.0
1374,2022-03-21 17:05,86.69,16822.0
1375,2022-03-21 17:10,86.67,18401.0
1376,2022-03-21 17:15,86.65,18141.0
1377,2022-03-21 17:20,86.76,21145.0
1378,2022-03-21 17:25,86.63,19284.0
1379,2022-03-21 17:30,86.77,29729.0
1380,2022-03-21 17:35,86.72,27249.0
1381,2022-03-21 17:40,86.59,39745.0
1382,2022-03-21 17:45,86.76,20194.0
1383,2022-03-21 17:50,86.62,38659.0
1384,2022-03-21 17:55,86.36,32266.0
1385,2022-03-21 18:00,86.45,16311.0
1386,2022-03-21 18:05,86.27,76681.0
1387,2022-03-21 18:10,86.2434,57545.0
1388,2022-03-21 18:15,86.34,61954.0
1389,2022-03-21 18:20,86.53,57589.0
1390,2022-03-21 18:25,86.758,36279.0
1391,2022-03-21 18:30,86.75,42482.0
1392,2022-03-21 18:35,86.77,28546.0
1393,2022-03-21 18:40,86.865,33108.0
1394,2022-03-21 18:45,86.87,24552.0
1395,2022-03-21 18:50,86.85,18046.0
1396,2022-03-21 18:55,86.885,51516.0
1397,2022-03-21 19:00,86.8,25226.0
1398,2022-03-21 19:05,86.7427,24769.0
1399,2022-03-21 19:10,86.575,19375.0
1400,2022-03-21 19:15,86.4,17400.0
1401,2022-03-21 19:20,86.48,23656.0
1402,2022-03-21 19:25,86.48,34885.0
1403,2022-03-21 19:30,86.35,24550.0
1404,2022-03-21 19:35,86.47,16705.0
1405,2022-03-21 19:40,86.7,31649.0
1406,2022-03-21 19:45,86.76,29059.0
1407,2022-03-21 19:50,86.805,30841.0
1408,2022-03-21 19:55,86.705,21218.0
1409,2022-03-21 20:00,86.54,30321.0
1410,2022-03-21 20:05,86.62,32639.0
1411,2022-03-21 20:10,86.8397,28088.0
1412,2022-03-21 20:15,86.93,34577.0
1413,2022-03-21 20:20,86.93,34591.0
1414,2022-03-21 20:25,86.96,25661.0
1415,2022-03-21 20:30,86.99,45332.0
1416,2022-03-21 20:35,86.94,64508.0
1417,2022-03-21 20:40,87.0,107132.0
1418,2022-03-21 20:45,86.977,174488.0
1419,2022-03-21 20:50,86.92,148411.0
1420,2022-03-21 20:55,87.07,218323.0
1421,2022-03-21 21:00,87.16,47449.0
1422,2022-03-21 21:15,87.16,26860.0
1423,2022-03-21 21:25,87.1301,103.0
1424,2022-03-21 21:40,87.13,111.0
1425,2022-03-21 22:05,87.3,102.0
1426,2022-03-21 22:10,87.37,250.0
1427,2022-03-22 00:40,87.49,300.0
1428,2022-03-22 09:35,87.89,455.0
1429,2022-03-22 09:45,87.89,874.0
1430,2022-03-22 12:00,87.8,126.0
1431,2022-03-22 12:15,87.7,208.0
1432,2022-03-22 13:00,87.89,1297.0
1433,2022-03-22 13:10,87.8,349.0
1434,2022-03-22 13:15,87.95,300.0
1435,2022-03-22 13:50,87.75,100.0
1436,2022-03-22 14:00,87.75,174.0
1437,2022-03-22 14:15,87.72,400.0
1438,2022-03-22 14:20,87.68,868.0
1439,2022-03-22 14:25,87.7499,1260.0
1440,2022-03-22 14:30,87.5,191509.0
1441,2022-03-22 14:35,86.96,55793.0
1442,2022-03-22 14:40,86.92,39037.0
1443,2022-03-22 14:45,87.02,42493.0
1444,2022-03-22 14:50,87.38,42545.0
1445,2022-03-22 14:55,87.48,34127.0
1446,2022-03-22 15:00,87.47,53331.0
1447,2022-03-22 15:05,86.95,46066.0
1448,2022-03-22 15:10,87.16,27360.0
1449,2022-03-22 15:15,87.3,33608.0
1450,2022-03-22 15:20,87.0,21734.0
1451,2022-03-22 15:25,86.97,26976.0
1452,2022-03-22 15:30,87.13,35044.0
1453,2022-03-22 15:35,87.04,22672.0
1454,2022-03-22 15:40,87.09,36179.0
1455,2022-03-22 15:45,87.02,31830.0
1456,2022-03-22 15:50,86.9,30629.0
1457,2022-03-22 15:55,86.975,26649.0
1458,2022-03-22 16:00,86.85,25006.0
1459,2022-03-22 16:05,86.95,17443.0
1460,2022-03-22 16:10,87.03,26226.0
1461,2022-03-22 16:15,87.0,28879.0
1462,2022-03-22 16:20,86.83,22803.0
1463,2022-03-22 16:25,86.9,24351.0
1464,2022-03-22 16:30,86.81,31575.0
1465,2022-03-22 16:35,86.81,23913.0
1466,2022-03-22 16:40,86.71,33015.0
1467,2022-03-22 16:45,86.67,19343.0
1468,2022-03-22 16:50,86.79,15864.0
1469,2022-03-22 16:55,86.92,18598.0
1470,2022-03-22 17:00,86.98,23500.0
1471,2022-03-22 17:05,86.95,11649.0
1472,2022-03-22 17:10,87.21,12961.0
1473,2022-03-22 17:15,87.305,23712.0
1474,2022-03-22 17:20,87.31,17236.0
1475,2022-03-22 17:25,87.38,34531.0
1476,2022-03-22 17:30,87.27,18390.0
1477,2022-03-22 17:35,87.26,14742.0
1478,2022-03-22 17:40,87.34,19492.0
1479,2022-03-22 17:45,87.29,10195.0
1480,2022-03-22 17:50,87.2149,12266.0
1481,2022-03-22 17:55,87.32,13888.0
1482,2022-03-22 18:00,87.33,11118.0
1483,2022-03-22 18:05,87.29,10048.0
1484,2022-03-22 18:10,87.39,14249.0
1485,2022-03-22 18:15,87.42,12108.0
1486,2022-03-22 18:20,87.375,14361.0
1487,2022-03-22 18:25,87.4,11685.0
1488,2022-03-22 18:30,87.485,16455.0
1489,2022-03-22 18:35,87.68,19589.0
1490,2022-03-22 18:40,87.43,12043.0
1491,2022-03-22 18:45,87.405,10896.0
1492,2022-03-22 18:50,87.3,13021.0
1493,2022-03-22 18:55,87.27,8573.0
1494,2022-03-22 19:00,87.26,23608.0
1495,2022-03-22 19:05,87.46,12943.0
1496,2022-03-22 19:10,87.38,11492.0
1497,2022-03-22 19:15,87.355,15502.0
1498,2022-03-22 19:20,87.35,12089.0
1499,2022-03-22 19:25,87.39,15557.0
1500,2022-03-22 19:30,87.35,10698.0
1501,2022-03-22 19:35,87.4,21871.0
1502,2022-03-22 19:40,87.48,36164.0
1503,2022-03-22 19:45,87.435,47445.0
1504,2022-03-22 19:50,87.52,44234.0
1505,2022-03-22 19:55,87.665,48330.0
1506,2022-03-22 20:00,87.39,13246.0
1507,2022-03-22 20:05,87.419,18127.0
1508,2022-03-22 20:10,87.5001,27036.0
1509,2022-03-22 20:15,87.52,17034.0
1510,2022-03-22 20:20,87.55,44467.0
1511,2022-03-22 20:25,87.67,52153.0
1512,2022-03-22 20:30,87.54,66308.0
1513,2022-03-22 20:35,87.73,35177.0
1514,2022-03-22 20:40,87.63,50119.0
1515,2022-03-22 20:45,87.74,54963.0
1516,2022-03-22 20:50,87.79,57091.0
1517,2022-03-22 20:55,87.62,287677.0
1518,2022-03-22 21:00,87.56,31379.0
1519,2022-03-22 21:05,87.72,53163.0
1520,2022-03-22 21:20,87.8,100.0
1521,2022-03-22 23:15,88.0,3295.0
1522,2022-03-22 23:20,87.99,930.0
1523,2022-03-22 23:25,87.99,381.0
1524,2022-03-22 23:35,88.48,200.0
1525,2022-03-22 23:45,88.4399,178.0
1526,2022-03-22 23:50,88.44,412.0
1527,2022-03-23 00:00,88.39,200.0
1528,2022-03-23 00:15,88.34,100.0
1529,2022-03-23 00:20,88.38,401.0
1530,2022-03-23 00:35,88.34,232.0
1531,2022-03-23 00:45,88.32,344.0
1532,2022-03-23 00:55,88.27,1983.0
1533,2022-03-23 11:20,88.03,368.0
1534,2022-03-23 12:40,88.2,102.0
1535,2022-03-23 12:45,88.25,191.0
1536,2022-03-23 12:55,88.25,112.0
1537,2022-03-23 13:00,88.59,418.0
1538,2022-03-23 13:10,88.4,1710.0
1539,2022-03-23 13:15,88.0,510.0
1540,2022-03-23 13:30,88.2,529.0
1541,2022-03-23 13:40,88.3799,401.0
1542,2022-03-23 13:55,88.2,129.0
1543,2022-03-23 14:00,88.2,104.0
1544,2022-03-23 14:15,88.26,102.0
1545,2022-03-23 14:25,88.36,1349.0
1546,2022-03-23 14:30,88.0,176042.0
1547,2022-03-23 14:35,88.915,121265.0
1548,2022-03-23 14:40,89.445,70941.0
1549,2022-03-23 14:45,89.36,53697.0
1550,2022-03-23 14:50,88.78,58429.0
1551,2022-03-23 14:55,88.6411,90416.0
1552,2022-03-23 15:00,88.73,64095.0
1553,2022-03-23 15:05,88.7699,26815.0
1554,2022-03-23 15:10,88.81,40595.0
1555,2022-03-23 15:15,88.37,39454.0
1556,2022-03-23 15:20,88.19,39033.0
1557,2022-03-23 15:25,88.1,43822.0
1558,2022-03-23 15:30,88.07,12445.0
1559,2022-03-23 15:35,88.08,26476.0
1560,2022-03-23 15:40,88.05,21231.0
1561,2022-03-23 15:45,88.19,30098.0
1562,2022-03-23 15:50,88.12,42383.0
1563,2022-03-23 15:55,88.2,35797.0
1564,2022-03-23 16:00,88.1311,34536.0
1565,2022-03-23 16:05,88.28,18869.0
1566,2022-03-23 16:10,88.04,48967.0
1567,2022-03-23 16:15,87.92,58043.0
1568,2022-03-23 16:20,87.63,50309.0
1569,2022-03-23 16:25,87.54,25131.0
1570,2022-03-23 16:30,87.73,34892.0
1571,2022-03-23 16:35,87.705,21547.0
1572,2022-03-23 16:40,87.665,34780.0
1573,2022-03-23 16:45,87.566,1196585.0
1574,2022-03-23 16:50,87.76,910547.0
1575,2022-03-23 16:55,87.65,155724.0
1576,2022-03-23 17:00,87.45,155262.0
1577,2022-03-23 17:05,87.675,140196.0
1578,2022-03-23 17:10,88.22,42983.0
1579,2022-03-23 17:15,88.165,34668.0
1580,2022-03-23 17:20,88.09,24293.0
1581,2022-03-23 17:25,88.145,27371.0
1582,2022-03-23 17:30,88.25,28905.0
1583,2022-03-23 17:35,88.13,26024.0
1584,2022-03-23 17:40,88.0699,24476.0
1585,2022-03-23 17:45,88.1,28299.0
1586,2022-03-23 17:50,88.05,36358.0
1587,2022-03-23 17:55,88.145,49514.0
1588,2022-03-23 18:00,88.14,70519.0
1589,2022-03-23 18:05,87.94,24252.0
1590,2022-03-23 18:10,87.97,23774.0
1591,2022-03-23 18:15,88.03,19397.0
1592,2022-03-23 18:20,88.04,22053.0
1593,2022-03-23 18:25,88.14,23311.0
1594,2022-03-23 18:30,88.16,13990.0
1595,2022-03-23 18:35,88.1,10663.0
1596,2022-03-23 18:40,88.08,22370.0
1597,2022-03-23 18:45,88.1,14282.0
1598,2022-03-23 18:50,88.13,35690.0
1599,2022-03-23 18:55,88.25,56105.0
1600,2022-03-23 19:00,88.23,73475.0
1601,2022-03-23 19:05,88.365,26101.0
1602,2022-03-23 19:10,88.23,19917.0
1603,2022-03-23 19:15,88.4,31107.0
1604,2022-03-23 19:20,88.37,40828.0
1605,2022-03-23 19:25,88.315,79838.0
1606,2022-03-23 19:30,88.315,33794.0
1607,2022-03-23 19:35,88.3,31771.0
1608,2022-03-23 19:40,88.3,42847.0
1609,2022-03-23 19:45,88.52,23453.0
1610,2022-03-23 19:50,88.46,21034.0
1611,2022-03-23 19:55,88.5541,686244.0
1612,2022-03-23 20:00,88.7,33912.0
1613,2022-03-23 20:05,88.81,44931.0
1614,2022-03-23 20:10,89.02,47970.0
1615,2022-03-23 20:15,89.07,59288.0
1616,2022-03-23 20:20,89.12,36866.0
1617,2022-03-23 20:25,89.27,49999.0
1618,2022-03-23 20:30,89.35,78521.0
1619,2022-03-23 20:35,89.19,57100.0
1620,2022-03-23 20:40,89.04,68003.0
1621,2022-03-23 20:45,88.987,79774.0
1622,2022-03-23 20:50,89.0,116820.0
1623,2022-03-23 20:55,88.96,304906.0
1624,2022-03-23 21:00,89.09,164650.0
1625,2022-03-23 21:05,89.11,406.0
1626,2022-03-23 21:10,89.07,228.0
1627,2022-03-23 21:25,89.07,100.0
1628,2022-03-23 21:30,88.98,345.0
1629,2022-03-23 21:35,89.07,125.0
1630,2022-03-23 21:40,88.99,125.0
1631,2022-03-23 22:05,89.07,240.0
1632,2022-03-23 22:20,89.07,100.0
1633,2022-03-23 22:50,89.07,676.0
1634,2022-03-24 00:15,89.42,1400.0
1635,2022-03-24 00:50,89.5,1168.0
1636,2022-03-24 11:30,89.9,161.0
1637,2022-03-24 11:40,89.88,101.0
1638,2022-03-24 12:25,89.8,410.0
1639,2022-03-24 12:35,89.85,667.0
1640,2022-03-24 12:40,89.98,600.0
1641,2022-03-24 13:00,90.139,38436.0
1642,2022-03-24 13:05,90.05,438.0
1643,2022-03-24 13:15,90.0,1387.0
1644,2022-03-24 13:20,89.98,896.0
1645,2022-03-24 13:25,90.0,1371.0
1646,2022-03-24 13:40,90.01,1810.0
1647,2022-03-24 13:45,90.0,1073.0
1648,2022-03-24 13:50,90.04,2834.0
1649,2022-03-24 14:00,90.14,500.0
1650,2022-03-24 14:25,90.0,2038.0
1651,2022-03-24 14:30,89.5,170389.0
1652,2022-03-24 14:35,89.5,72986.0
1653,2022-03-24 14:40,89.75,29176.0
1654,2022-03-24 14:45,89.62,221816.0
1655,2022-03-24 14:50,89.9,62390.0
1656,2022-03-24 14:55,89.89,84935.0
1657,2022-03-24 15:00,90.17,77776.0
1658,2022-03-24 15:05,90.19,85588.0
1659,2022-03-24 15:10,90.42,94318.0
1660,2022-03-24 15:15,90.29,81217.0
1661,2022-03-24 15:20,90.545,44836.0
1662,2022-03-24 15:25,90.469,40270.0
1663,2022-03-24 15:30,90.365,50904.0
1664,2022-03-24 15:35,90.29,55896.0
1665,2022-03-24 15:40,90.21,55835.0
1666,2022-03-24 15:45,90.425,47950.0
1667,2022-03-24 15:50,90.55,67986.0
1668,2022-03-24 15:55,90.54,48076.0
1669,2022-03-24 16:00,90.74,64987.0
1670,2022-03-24 16:05,90.73,38184.0
1671,2022-03-24 16:10,90.905,85036.0
1672,2022-03-24 16:15,91.086,49397.0
1673,2022-03-24 16:20,90.99,46658.0
1674,2022-03-24 16:25,90.99,45610.0
1675,2022-03-24 16:30,91.03,42360.0
1676,2022-03-24 16:35,90.66,34417.0
1677,2022-03-24 16:40,90.67,41279.0
1678,2022-03-24 16:45,90.57,58860.0
1679,2022-03-24 16:50,90.55,43823.0
1680,2022-03-24 16:55,90.42,37906.0
1681,2022-03-24 17:00,90.585,40782.0
1682,2022-03-24 17:05,90.37,25748.0
1683,2022-03-24 17:10,90.215,46498.0
1684,2022-03-24 17:15,89.91,159009.0
1685,2022-03-24 17:20,89.985,64564.0
1686,2022-03-24 17:25,90.02,42332.0
1687,2022-03-24 17:30,89.96,32421.0
1688,2022-03-24 17:35,89.86,45136.0
1689,2022-03-24 17:40,89.72,35594.0
1690,2022-03-24 17:45,89.97,21187.0
1691,2022-03-24 17:50,90.05,30828.0
1692,2022-03-24 17:55,90.1201,20629.0
1693,2022-03-24 18:00,90.24,22734.0
1694,2022-03-24 18:05,90.19,30067.0
1695,2022-03-24 18:10,90.2,12082.0
1696,2022-03-24 18:15,90.2,17091.0
1697,2022-03-24 18:20,90.22,16044.0
1698,2022-03-24 18:25,90.39,29856.0
1699,2022-03-24 18:30,90.38,49653.0
1700,2022-03-24 18:35,90.2,27923.0
1701,2022-03-24 18:40,90.1599,26598.0
1702,2022-03-24 18:45,90.25,32565.0
1703,2022-03-24 18:50,90.4499,58569.0
1704,2022-03-24 18:55,90.365,97837.0
1705,2022-03-24 19:00,90.03,150540.0
1706,2022-03-24 19:05,90.17,27712.0
1707,2022-03-24 19:10,90.13,28523.0
1708,2022-03-24 19:15,90.2219,22225.0
1709,2022-03-24 19:20,90.2,20068.0
1710,2022-03-24 19:25,90.189,32323.0
1711,2022-03-24 19:30,90.08,20065.0
1712,2022-03-24 19:35,90.15,27724.0
1713,2022-03-24 19:40,90.29,23590.0
1714,2022-03-24 19:45,90.2,27131.0
1715,2022-03-24 19:50,90.25,25482.0
1716,2022-03-24 19:55,90.19,31031.0
1717,2022-03-24 20:00,90.15,29363.0
1718,2022-03-24 20:05,90.24,33296.0
1719,2022-03-24 20:10,90.27,26268.0
1720,2022-03-24 20:15,90.29,54491.0
1721,2022-03-24 20:20,90.27,71990.0
1722,2022-03-24 20:25,90.28,60878.0
1723,2022-03-24 20:30,90.36,42373.0
1724,2022-03-24 20:35,90.33,92063.0
1725,2022-03-24 20:40,90.13,73687.0
1726,2022-03-24 20:45,90.23,121326.0
1727,2022-03-24 20:50,90.23,143656.0
1728,2022-03-24 20:55,90.34,407841.0
1729,2022-03-24 21:00,90.43,97259.0
1730,2022-03-24 22:20,90.87,736.0
1731,2022-03-24 22:30,90.51,100.0
1732,2022-03-24 22:45,90.6,400.0
1733,2022-03-24 23:00,90.74,402.0
1734,2022-03-24 23:05,90.8,148.0
1735,2022-03-24 23:10,90.51,491.0
1736,2022-03-24 23:15,90.25,5654.0
1737,2022-03-24 23:40,90.24,995.0
1738,2022-03-24 23:45,90.41,245.0
1739,2022-03-25 00:45,90.43,153.0
